UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
First Bank and Trust,Orleans,29.918104,-90.009243,LA,70112,"1,164,272"
First Bank and Trust,Jefferson,29.984881,-90.129071,LA,70112,"1,164,272"
First Bank and Trust,Walton,30.37917,-86.314815,LA,70112,"1,164,272"
First Bank and Trust,Lafayette,30.17305,-92.041353,LA,70112,"1,164,272"
First Bank and Trust,East Baton Rouge,30.420024,-91.099307,LA,70112,"1,164,272"
First Bank and Trust,Orleans,29.950245,-90.073161,LA,70112,"1,164,272"
Crescent Bank & Trust,Orleans,29.950438,-90.075017,LA,70163,"930,957"
Crescent Bank & Trust,St. Tammany,30.39181,-90.089813,LA,70163,"930,957"
Crescent Bank & Trust,Jefferson,30.001529,-90.132754,LA,70163,"930,957"
The Bank,Acadia,30.245931,-92.269656,LA,70546,"284,602"
The Bank,Jefferson Davis,30.232118,-92.821752,LA,70546,"284,602"
The Bank,Calcasieu,30.238282,-93.013547,LA,70546,"284,602"
The Bank,Jefferson Davis,30.233562,-92.654909,LA,70546,"284,602"
The Bank,Jefferson Davis,30.233562,-92.654909,LA,70546,"284,602"
The Bank,Acadia,30.319429,-92.50023,LA,70546,"284,602"
The Bank,Jefferson Davis,30.091554,-92.672185,LA,70546,"284,602"
Commercial Capital Bank,Ashley,33.133563,-91.960163,LA,71232,"237,334"
Commercial Capital Bank,Morehouse,32.777064,-91.885561,LA,71232,"237,334"
Commercial Capital Bank,Richland,32.454924,-91.492806,LA,71232,"237,334"
Commercial Capital Bank,West Carroll,32.86103,-91.382861,LA,71232,"237,334"
Resource Bank,St. Tammany,30.439142,-90.141229,LA,70433,"894,828"
Resource Bank,St. Tammany,30.394381,-90.102688,LA,70433,"894,828"
Resource Bank,St. Tammany,30.288798,-89.728999,LA,70433,"894,828"
Resource Bank,Jefferson,30.000954,-90.126553,LA,70433,"894,828"
Resource Bank,Washington,30.77898,-89.865995,LA,70433,"894,828"
Resource Bank,Orleans,29.949351,-90.068031,LA,70433,"894,828"
Resource Bank,St. Tammany,30.480047,-90.091704,LA,70433,"894,828"
Resource Bank,St. Tammany,30.419053,-90.040737,LA,70433,"894,828"
Resource Bank,St. Tammany,30.459248,-90.126496,LA,70433,"894,828"
Resource Bank,Washington,30.846475,-90.154515,LA,70433,"894,828"
Resource Bank,East Baton Rouge,30.411522,-91.079148,LA,70433,"894,828"
Synergy Bank,Terrebonne,29.592595,-90.735217,LA,70360,"665,790"
Synergy Bank,Lafourche,29.779534,-90.806217,LA,70360,"665,790"
Synergy Bank,Lafourche,29.799692,-90.815009,LA,70360,"665,790"
Synergy Bank,Terrebonne,29.5868,-90.82169,LA,70360,"665,790"
Synergy Bank,Terrebonne,29.681632,-90.783534,LA,70360,"665,790"
Synergy Bank,Terrebonne,29.583095,-90.695459,LA,70360,"665,790"
Red River Bank,Caddo,32.385151,-93.734699,LA,71301,"2,361,744"
Red River Bank,Rapides,31.087119,-92.399021,LA,71301,"2,361,744"
Red River Bank,Ascension,30.258413,-90.989163,LA,71301,"2,361,744"
Red River Bank,Rapides,31.279912,-92.476718,LA,71301,"2,361,744"
Red River Bank,East Baton Rouge,30.543148,-91.02616,LA,71301,"2,361,744"
Red River Bank,Calcasieu,30.227193,-93.359377,LA,71301,"2,361,744"
Red River Bank,Caddo,32.443283,-93.713467,LA,71301,"2,361,744"
Red River Bank,East Baton Rouge,30.422975,-91.151627,LA,71301,"2,361,744"
Red River Bank,Bossier,32.528764,-93.704838,LA,71301,"2,361,744"
Red River Bank,Rapides,31.332834,-92.398048,LA,71301,"2,361,744"
Red River Bank,Bossier,32.571553,-93.712805,LA,71301,"2,361,744"
Red River Bank,Rapides,31.279058,-92.457309,LA,71301,"2,361,744"
Red River Bank,Calcasieu,30.183349,-93.232491,LA,71301,"2,361,744"
Red River Bank,Rapides,31.04214,-92.531466,LA,71301,"2,361,744"
Red River Bank,Rapides,31.324214,-92.390528,LA,71301,"2,361,744"
Red River Bank,Avoyelles,31.126455,-92.075225,LA,71301,"2,361,744"
Red River Bank,East Baton Rouge,30.402075,-91.105165,LA,71301,"2,361,744"
Red River Bank,East Baton Rouge,30.406041,-91.016249,LA,71301,"2,361,744"
Red River Bank,Rapides,31.295278,-92.507427,LA,71301,"2,361,744"
Red River Bank,De Soto,32.287783,-93.825397,LA,71301,"2,361,744"
Red River Bank,Caddo,32.45531,-93.746106,LA,71301,"2,361,744"
Red River Bank,Rapides,31.310777,-92.447849,LA,71301,"2,361,744"
Red River Bank,Caddo,32.513413,-93.746837,LA,71301,"2,361,744"
Red River Bank,St. Tammany,30.456368,-90.133054,LA,71301,"2,361,744"
Red River Bank,East Baton Rouge,30.431173,-91.083405,LA,71301,"2,361,744"
Commerce Community Bank,Chicot,33.110289,-91.261995,LA,71263,"62,313"
Commerce Community Bank,West Carroll,32.860924,-91.38569,LA,71263,"62,313"
Community First Bank,Iberia,29.985106,-91.819898,LA,70560,"471,622"
Community First Bank,St. Martin,30.288615,-91.910164,LA,70560,"471,622"
Community First Bank,St. Martin,30.145811,-91.822893,LA,70560,"471,622"
Community First Bank,Lafayette,30.109265,-92.017404,LA,70560,"471,622"
Community First Bank,Iberia,30.032408,-91.847506,LA,70560,"471,622"
Community First Bank,Iberia,30.058358,-91.737719,LA,70560,"471,622"
Community First Bank,Iberia,30.031662,-91.784934,LA,70560,"471,622"
Community First Bank,Lafayette,30.138343,-91.961486,LA,70560,"471,622"
B1bank,Webster,32.621306,-93.270638,LA,70801,"3,964,700"
B1bank,Cameron,30.055688,-93.213018,LA,70801,"3,964,700"
B1bank,Lafourche,29.799253,-90.817785,LA,70801,"3,964,700"
B1bank,East Baton Rouge,30.376202,-91.091858,LA,70801,"3,964,700"
B1bank,East Baton Rouge,30.412852,-91.055903,LA,70801,"3,964,700"
B1bank,Lafayette,30.17271,-92.039999,LA,70801,"3,964,700"
B1bank,Webster,32.624405,-93.254082,LA,70801,"3,964,700"
B1bank,Terrebonne,29.597773,-90.743974,LA,70801,"3,964,700"
B1bank,West Carroll,32.876082,-91.427138,LA,70801,"3,964,700"
B1bank,Lafourche,29.492283,-90.328611,LA,70801,"3,964,700"
B1bank,Calcasieu,30.227464,-93.359245,LA,70801,"3,964,700"
B1bank,Calcasieu,30.229773,-93.361361,LA,70801,"3,964,700"
B1bank,Rockwall,32.860401,-96.473601,LA,70801,"3,964,700"
B1bank,St. Tammany,30.454428,-90.082419,LA,70801,"3,964,700"
B1bank,Calcasieu,30.304393,-93.200103,LA,70801,"3,964,700"
B1bank,St. Martin,30.287937,-91.909225,LA,70801,"3,964,700"
B1bank,Ouachita,32.529306,-92.116634,LA,70801,"3,964,700"
B1bank,Ascension,30.210671,-90.940805,LA,70801,"3,964,700"
B1bank,Vermilion,29.998759,-92.284059,LA,70801,"3,964,700"
B1bank,Vermilion,29.99904,-92.284987,LA,70801,"3,964,700"
B1bank,Calcasieu,30.45186,-93.437362,LA,70801,"3,964,700"
B1bank,Beauregard,30.835608,-93.250662,LA,70801,"3,964,700"
B1bank,Jefferson,29.983597,-90.148862,LA,70801,"3,964,700"
B1bank,Ouachita,32.523602,-92.147579,LA,70801,"3,964,700"
B1bank,Beauregard,30.848848,-93.289124,LA,70801,"3,964,700"
B1bank,Livingston,30.526173,-90.956246,LA,70801,"3,964,700"
B1bank,West Baton Rouge,30.455031,-91.210386,LA,70801,"3,964,700"
B1bank,Calcasieu,30.184375,-93.179775,LA,70801,"3,964,700"
B1bank,Vernon,31.141182,-93.263768,LA,70801,"3,964,700"
B1bank,Richland,32.460862,-91.75737,LA,70801,"3,964,700"
B1bank,Webster,32.613495,-93.288968,LA,70801,"3,964,700"
B1bank,Terrebonne,29.604259,-90.754243,LA,70801,"3,964,700"
B1bank,Iberia,30.050775,-91.922105,LA,70801,"3,964,700"
B1bank,Calcasieu,30.169241,-93.232383,LA,70801,"3,964,700"
B1bank,East Baton Rouge,30.450312,-91.185557,LA,70801,"3,964,700"
B1bank,Terrebonne,29.474002,-90.586004,LA,70801,"3,964,700"
B1bank,Dallas,32.939389,-96.819856,LA,70801,"3,964,700"
B1bank,Terrebonne,29.636064,-90.759956,LA,70801,"3,964,700"
B1bank,St. Martin,30.118259,-91.831165,LA,70801,"3,964,700"
B1bank,Morehouse,32.778737,-91.906139,LA,70801,"3,964,700"
B1bank,Terrebonne,29.58674,-90.701022,LA,70801,"3,964,700"
B1bank,Richland,32.471309,-91.75822,LA,70801,"3,964,700"
B1bank,Calcasieu,30.230096,-93.217038,LA,70801,"3,964,700"
B1bank,West Baton Rouge,30.384865,-91.245778,LA,70801,"3,964,700"
B1bank,East Baton Rouge,30.427194,-91.106913,LA,70801,"3,964,700"
B1bank,Caddo,32.512626,-93.744535,LA,70801,"3,964,700"
B1bank,Lafayette,30.2009,-92.029211,LA,70801,"3,964,700"
B1bank,Iberia,30.001783,-91.800722,LA,70801,"3,964,700"
B1bank,St. Landry,30.49488,-92.41751,LA,70801,"3,964,700"
"Investar Bank, National Association",Evangeline,30.782975,-92.425576,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.414821,-91.059822,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.654214,-91.190374,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.348109,-91.027692,LA,70808,"2,356,635"
"Investar Bank, National Association",Victoria,28.809544,-96.988306,LA,70808,"2,356,635"
"Investar Bank, National Association",Calcasieu,30.260367,-93.25817,LA,70808,"2,356,635"
"Investar Bank, National Association",Harris,29.731736,-95.431763,LA,70808,"2,356,635"
"Investar Bank, National Association",Galveston,29.395018,-94.930867,LA,70808,"2,356,635"
"Investar Bank, National Association",Sumter,32.491175,-88.298621,LA,70808,"2,356,635"
"Investar Bank, National Association",West Baton Rouge,30.413617,-91.225291,LA,70808,"2,356,635"
"Investar Bank, National Association",Ascension,30.320452,-90.966783,LA,70808,"2,356,635"
"Investar Bank, National Association",Galveston,29.445856,-95.08393,LA,70808,"2,356,635"
"Investar Bank, National Association",Lafayette,30.16651,-92.060509,LA,70808,"2,356,635"
"Investar Bank, National Association",Livingston,30.478489,-90.955819,LA,70808,"2,356,635"
"Investar Bank, National Association",St. Tammany,30.403573,-90.117597,LA,70808,"2,356,635"
"Investar Bank, National Association",Jefferson,30.001251,-90.127722,LA,70808,"2,356,635"
"Investar Bank, National Association",Ascension,30.240033,-90.91582,LA,70808,"2,356,635"
"Investar Bank, National Association",Orleans,29.957179,-90.186935,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.392144,-91.157533,LA,70808,"2,356,635"
"Investar Bank, National Association",Tangipahoa,30.498064,-90.460117,LA,70808,"2,356,635"
"Investar Bank, National Association",Jim Wells,27.750188,-98.071,LA,70808,"2,356,635"
"Investar Bank, National Association",Evangeline,30.64099,-92.419623,LA,70808,"2,356,635"
"Investar Bank, National Association",Sumter,32.594816,-88.182903,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.397351,-91.113327,LA,70808,"2,356,635"
"Investar Bank, National Association",West Feliciana,30.797811,-91.383972,LA,70808,"2,356,635"
"Investar Bank, National Association",Evangeline,30.693295,-92.286616,LA,70808,"2,356,635"
"Investar Bank, National Association",East Baton Rouge,30.530853,-91.028154,LA,70808,"2,356,635"
"Investar Bank, National Association",Lafayette,30.208681,-92.014105,LA,70808,"2,356,635"
"Investar Bank, National Association",East Feliciana,30.836308,-91.216479,LA,70808,"2,356,635"
"Investar Bank, National Association",East Feliciana,30.761274,-91.014808,LA,70808,"2,356,635"
Lakeside Bank,Calcasieu,30.203274,-93.18959,LA,70605,"253,096"
Lakeside Bank,Calcasieu,30.25909,-93.258182,LA,70605,"253,096"
Lakeside Bank,Calcasieu,30.227574,-93.34744,LA,70605,"253,096"
Lakeside Bank,Calcasieu,30.17249,-93.249152,LA,70605,"253,096"
