UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
"Mufg Union Bank, National Association",Fresno,36.624393,-119.310904,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.371923,-122.036116,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.597948,-121.892725,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Sonoma,38.291892,-122.457745,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Dallas,32.783697,-96.800404,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.815476,-116.545553,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.779404,-117.867426,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.111108,-121.640684,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.99657,-118.327591,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.773633,-118.37406,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.434982,-119.804117,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.79226,-117.080601,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Tulare,36.341744,-119.350054,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.658314,-117.803656,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.670205,-117.789034,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.354296,-119.062082,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.394905,-119.513585,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.757786,-118.127918,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.808491,-119.776504,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.400349,-118.91614,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.775767,-117.154139,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.062332,-118.352349,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Sacramento,38.670159,-121.271579,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Bernardino,34.124714,-116.410112,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.265279,-119.245995,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Imperial,32.79285,-115.553516,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.621215,-121.917836,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.80186,-116.935791,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.176072,-119.215317,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.177126,-118.605087,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.349312,-121.893141,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.858253,-118.11666,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.019531,-117.203877,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Cruz,36.978909,-121.953367,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.179159,-118.300846,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.128817,-117.85672,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.76082,-117.068261,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Mateo,37.452964,-122.183455,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Cruz,37.051459,-122.068799,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Joaquin,38.006638,-121.318965,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Marin,38.006078,-122.543096,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.11572,-118.184113,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.351954,-119.066181,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.459164,-117.651461,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Francisco,37.771451,-122.402165,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Contra Costa,37.812797,-121.99571,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.653854,-117.779628,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Cruz,36.914194,-121.760636,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Snohomish,47.93737,-122.218121,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.125937,-118.467779,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.835594,-119.754074,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.133337,-117.206911,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Mateo,37.487876,-122.228272,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Alameda,37.657755,-121.898579,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.425837,-121.327484,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.102691,-117.266405,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.144919,-118.132333,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Sacramento,38.57876,-121.498171,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.863822,-117.739999,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.838382,-119.847554,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.429868,-119.8735,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Marin,37.924876,-122.518248,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.099548,-117.309923,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.737718,-116.409338,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Luis Obispo,35.485035,-120.663283,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",King,47.49762,-122.205201,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.758123,-116.357421,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.832819,-117.15329,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.845681,-117.274204,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Ventura,34.268568,-119.213122,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.707477,-116.274771,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Mateo,37.503933,-122.258122,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.74821,-116.979721,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.6886,-117.178393,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Marin,37.896901,-122.515748,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.013789,-121.599512,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Tulare,36.225767,-119.336635,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Alameda,37.671835,-122.084453,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Barbara,34.650543,-120.457847,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Monterey,36.800434,-121.664943,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.444169,-117.61375,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.22202,-117.205139,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.846855,-117.988128,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.10343,-118.089422,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.912643,-117.143468,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.16148,-117.345295,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Fresno,36.837491,-119.727283,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,33.193857,-117.355724,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.031059,-118.125054,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.800757,-117.012259,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.087676,-118.379852,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.951503,-118.164285,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.867118,-117.233252,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Placer,38.899811,-121.069384,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.672288,-117.972969,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.583982,-117.114036,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kitsap,47.632233,-122.51707,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,34.011848,-117.481908,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Orange,33.878512,-117.924398,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.235848,-118.553502,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Kern,35.339898,-119.106971,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,34.067082,-118.399635,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Mateo,37.697969,-122.481773,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.995585,-117.252816,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Los Angeles,33.88903,-118.125831,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.838734,-116.984195,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Riverside,33.917187,-117.452347,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Diego,32.747943,-116.983638,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Santa Clara,37.332244,-121.893745,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",San Luis Obispo,35.281082,-120.660789,CA,94104,"136,271,523"
"Mufg Union Bank, National Association",Sutter,39.14107,-121.648921,CA,94104,"136,271,523"
Central Valley Community Bank,Sacramento,38.622431,-121.264329,CA,93720,"1,913,516"
Central Valley Community Bank,Tulare,36.33078,-119.295351,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.837349,-119.68154,CA,93720,"1,913,516"
Central Valley Community Bank,San Joaquin,38.115585,-121.296469,CA,93720,"1,913,516"
Central Valley Community Bank,Madera,36.952865,-120.081419,CA,93720,"1,913,516"
Central Valley Community Bank,Stanislaus,37.68934,-121.031051,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.736775,-119.785898,CA,93720,"1,913,516"
Central Valley Community Bank,San Joaquin,37.984317,-121.345337,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,37.024908,-119.540328,CA,93720,"1,913,516"
Central Valley Community Bank,Placer,38.744817,-121.23675,CA,93720,"1,913,516"
Central Valley Community Bank,Tulare,36.296865,-119.139407,CA,93720,"1,913,516"
Central Valley Community Bank,El Dorado,38.658218,-120.972288,CA,93720,"1,913,516"
Central Valley Community Bank,Merced,37.324512,-120.469334,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.730222,-120.060056,CA,93720,"1,913,516"
Central Valley Community Bank,Madera,37.441835,-119.393673,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.811641,-119.808264,CA,93720,"1,913,516"
Central Valley Community Bank,Tulare,36.32834,-119.350906,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.823004,-119.702106,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.838486,-119.770292,CA,93720,"1,913,516"
Central Valley Community Bank,Fresno,36.855259,-119.784208,CA,93720,"1,913,516"
Central Valley Community Bank,Sacramento,38.676095,-121.179298,CA,93720,"1,913,516"
"New Omni Bank, National Association",Los Angeles,34.079207,-118.123026,CA,91801,"497,980"
"New Omni Bank, National Association",Los Angeles,34.123545,-118.05495,CA,91801,"497,980"
"New Omni Bank, National Association",Los Angeles,33.988108,-117.889345,CA,91801,"497,980"
California Pacific Bank,San Francisco,37.790286,-122.402135,CA,94104,"85,921"
California Pacific Bank,Alameda,37.526315,-121.912662,CA,94104,"85,921"
Plumas Bank,Carson City,39.170431,-119.76688,CA,95971,"1,035,723"
Plumas Bank,Nevada,39.325999,-120.216255,CA,95971,"1,035,723"
Plumas Bank,Plumas,39.810737,-120.468086,CA,95971,"1,035,723"
Plumas Bank,Plumas,40.139917,-120.951083,CA,95971,"1,035,723"
Plumas Bank,Shasta,40.5892,-122.357751,CA,95971,"1,035,723"
Plumas Bank,Placer,39.168378,-120.144487,CA,95971,"1,035,723"
Plumas Bank,Plumas,40.309362,-121.229563,CA,95971,"1,035,723"
Plumas Bank,Lassen,40.40569,-120.632647,CA,95971,"1,035,723"
Plumas Bank,Plumas,39.936744,-120.942505,CA,95971,"1,035,723"
Plumas Bank,Plumas,39.937384,-120.938381,CA,95971,"1,035,723"
Plumas Bank,Shasta,40.992566,-121.512133,CA,95971,"1,035,723"
Plumas Bank,Washoe,39.476134,-119.785177,CA,95971,"1,035,723"
Plumas Bank,Modoc,41.487881,-120.542414,CA,95971,"1,035,723"
Plumas Bank,Placer,39.236516,-120.023825,CA,95971,"1,035,723"
"The Bank Of New York Mellon Trust Company, National Association",San Francisco,37.79247,-122.398911,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Duval,30.24608,-81.54912,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Philadelphia,39.953125,-75.16948,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Cook,41.88228,-87.632811,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Dallas,32.785084,-96.796222,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Marion,39.771521,-86.157899,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",East Baton Rouge,30.451498,-91.188225,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Los Angeles,34.051752,-118.254189,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Jefferson,38.286404,-85.630889,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Allegheny,40.43895,-79.995559,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Jefferson,33.518252,-86.808096,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Harris,29.760011,-95.363848,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Franklin,40.100772,-82.818509,CA,90071,"1,453,863"
"The Bank Of New York Mellon Trust Company, National Association",Wayne,42.330937,-83.047627,CA,90071,"1,453,863"
Mission National Bank,Alameda,37.85847,-122.259323,CA,94103,"259,617"
Mission National Bank,San Francisco,37.765017,-122.421042,CA,94103,"259,617"
Liberty Bank,Santa Cruz,37.125802,-122.122561,CA,94080,"306,787"
Liberty Bank,San Mateo,37.657347,-122.409349,CA,94080,"306,787"
Liberty Bank,Santa Cruz,37.051753,-122.073162,CA,94080,"306,787"
United Pacific Bank,Los Angeles,34.062567,-118.123106,CA,91748,"168,818"
United Pacific Bank,Los Angeles,33.992319,-117.931606,CA,91748,"168,818"
Summit Bank,Contra Costa,37.902642,-122.064857,CA,94611,"300,593"
Summit Bank,Alameda,37.837413,-122.300186,CA,94611,"300,593"
Summit Bank,Alameda,37.818268,-122.262615,CA,94611,"300,593"
State Bank Of India (California),Los Angeles,33.872259,-118.063731,CA,90017,"907,686"
State Bank Of India (California),Los Angeles,34.168345,-118.601633,CA,90017,"907,686"
State Bank Of India (California),Fresno,36.834907,-119.830801,CA,90017,"907,686"
State Bank Of India (California),Alameda,37.552531,-121.978847,CA,90017,"907,686"
State Bank Of India (California),Santa Clara,37.348519,-121.899883,CA,90017,"907,686"
State Bank Of India (California),Los Angeles,34.048829,-118.257382,CA,90017,"907,686"
State Bank Of India (California),Los Angeles,34.048829,-118.257382,CA,90017,"907,686"
State Bank Of India (California),San Diego,32.895373,-117.12342,CA,90017,"907,686"
Pacific Western Bank,San Luis Obispo,35.28029,-120.659621,CA,90212,"27,338,756"
Pacific Western Bank,Tulare,36.330166,-119.292122,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.27956,-119.291661,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,33.952577,-118.130819,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,33.858326,-118.292932,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.877068,-117.582018,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.446969,-119.247014,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.718844,-117.164294,CA,90212,"27,338,756"
Pacific Western Bank,Kern,35.348801,-119.125258,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.039791,-118.438472,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.220955,-119.054692,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.683806,-117.179006,CA,90212,"27,338,756"
Pacific Western Bank,San Luis Obispo,35.626816,-120.691406,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.026952,-117.689482,CA,90212,"27,338,756"
Pacific Western Bank,San Luis Obispo,35.120623,-120.602641,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.917411,-117.882811,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.376656,-117.252327,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.047456,-118.525957,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,33.946707,-117.999481,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.106895,-117.939776,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.155588,-118.477955,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.728308,-117.22608,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.019204,-117.075115,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.165173,-117.245861,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.74833,-117.815853,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.06157,-118.414711,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.670428,-117.858382,CA,90212,"27,338,756"
Pacific Western Bank,Santa Barbara,34.442968,-119.830712,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.672819,-117.988464,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.179186,-118.599206,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.056423,-117.179877,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.06913,-117.926781,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.107371,-117.718187,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.805646,-117.883311,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.029537,-117.628425,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.424053,-118.577244,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.176375,-117.326075,CA,90212,"27,338,756"
Pacific Western Bank,Santa Barbara,34.911567,-120.434892,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.923121,-117.896775,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.504053,-117.149507,CA,90212,"27,338,756"
Pacific Western Bank,Santa Barbara,34.423012,-119.702432,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.8394,-116.988422,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.229593,-119.173863,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.150856,-118.132292,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.824712,-116.458262,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.148288,-118.819411,CA,90212,"27,338,756"
Pacific Western Bank,Orange,33.467202,-117.698229,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.152031,-118.254956,CA,90212,"27,338,756"
Pacific Western Bank,Durham,35.992331,-78.90489,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.563471,-117.208551,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.555757,-117.052622,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.875133,-117.21139,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.016838,-118.494624,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.267637,-119.246455,CA,90212,"27,338,756"
Pacific Western Bank,Ventura,34.180987,-118.877061,CA,90212,"27,338,756"
Pacific Western Bank,Denver,39.625818,-104.899013,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.130191,-117.872562,CA,90212,"27,338,756"
Pacific Western Bank,Kings,36.330541,-119.647682,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.261503,-117.238888,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.100549,-117.670258,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.822982,-116.541782,CA,90212,"27,338,756"
Pacific Western Bank,Santa Barbara,34.59967,-120.128457,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.02098,-117.203407,CA,90212,"27,338,756"
Pacific Western Bank,San Luis Obispo,35.48566,-120.664098,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.120924,-116.415052,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.622937,-117.086361,CA,90212,"27,338,756"
Pacific Western Bank,Riverside,33.701971,-116.339773,CA,90212,"27,338,756"
Pacific Western Bank,Fresno,36.808806,-119.773037,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.280977,-118.438491,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,32.847199,-117.272065,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.048983,-118.259267,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.00177,-118.085006,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.080797,-118.074008,CA,90212,"27,338,756"
Pacific Western Bank,San Diego,33.108003,-117.09258,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.067021,-118.394583,CA,90212,"27,338,756"
Pacific Western Bank,San Bernardino,34.077879,-117.57584,CA,90212,"27,338,756"
Pacific Western Bank,Los Angeles,34.067108,-118.406539,CA,90212,"27,338,756"
Merchants Bank Of Commerce,Sacramento,38.580831,-121.497426,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Shasta,40.583042,-122.387052,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Tehama,39.927847,-122.180912,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Placer,38.75127,-121.250998,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Glenn,39.521257,-122.193985,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Shasta,40.579099,-122.353911,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Siskiyou,41.730944,-122.63637,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Glenn,39.747287,-122.193204,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Shasta,40.579099,-122.353911,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Shasta,40.573903,-122.417012,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Sacramento,38.636433,-121.345998,CA,96002,"1,711,238"
Merchants Bank Of Commerce,Colusa,39.214292,-122.008765,CA,96002,"1,711,238"
Hanmi Bank,Los Angeles,34.255605,-118.536027,CA,90010,"6,215,157"
Hanmi Bank,Middlesex,40.52073,-74.364722,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.020791,-117.854117,CA,90010,"6,215,157"
Hanmi Bank,Tarrant,32.708103,-97.092953,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,33.872916,-118.082908,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.072619,-118.309066,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.201266,-118.447033,CA,90010,"6,215,157"
Hanmi Bank,Orange,33.705593,-117.786715,CA,90010,"6,215,157"
Hanmi Bank,San Francisco,37.7841,-122.431204,CA,90010,"6,215,157"
Hanmi Bank,Harris,29.79976,-95.544912,CA,90010,"6,215,157"
Hanmi Bank,Cook,42.085456,-87.868845,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,33.987759,-117.895968,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,33.887118,-118.313649,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,33.827741,-118.35179,CA,90010,"6,215,157"
Hanmi Bank,Dallas,32.895687,-96.891982,CA,90010,"6,215,157"
Hanmi Bank,Dallas,32.98486,-96.910043,CA,90010,"6,215,157"
Hanmi Bank,Santa Clara,37.352492,-121.976487,CA,90010,"6,215,157"
Hanmi Bank,Collin,33.068023,-96.697408,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.05261,-118.302887,CA,90010,"6,215,157"
Hanmi Bank,New York,40.747379,-73.985296,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.052639,-118.307786,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.061859,-118.29524,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.061229,-118.304964,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.053242,-118.318957,CA,90010,"6,215,157"
Hanmi Bank,San Diego,32.825231,-117.155059,CA,90010,"6,215,157"
Hanmi Bank,Orange,33.884508,-117.995641,CA,90010,"6,215,157"
Hanmi Bank,Harris,29.718004,-95.500526,CA,90010,"6,215,157"
Hanmi Bank,Cook,41.996961,-87.689803,CA,90010,"6,215,157"
Hanmi Bank,Harris,29.707546,-95.552229,CA,90010,"6,215,157"
Hanmi Bank,Dupage,41.78181,-88.183224,CA,90010,"6,215,157"
Hanmi Bank,Fairfax,38.829897,-77.192087,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.033271,-118.252417,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.055631,-118.309047,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.054722,-118.291625,CA,90010,"6,215,157"
Hanmi Bank,Los Angeles,34.039774,-118.255519,CA,90010,"6,215,157"
Hanmi Bank,Orange,33.773941,-117.961305,CA,90010,"6,215,157"
"Bank Of Whittier, National Association",Dallas,32.938678,-96.69846,CA,90603,"84,974"
"Bank Of Whittier, National Association",Los Angeles,33.948455,-118.003887,CA,90603,"84,974"
First Credit Bank,Los Angeles,34.094341,-118.381478,CA,90069,"424,644"
American River Bank,Sacramento,38.622894,-121.265053,CA,95815,"870,689"
American River Bank,Sacramento,38.600101,-121.435576,CA,95815,"870,689"
American River Bank,Placer,38.744124,-121.2401,CA,95815,"870,689"
American River Bank,Amador,38.445231,-120.544966,CA,95815,"870,689"
American River Bank,Sacramento,38.586685,-121.286557,CA,95815,"870,689"
American River Bank,Sonoma,38.612493,-122.869856,CA,95815,"870,689"
American River Bank,Amador,38.353168,-120.780388,CA,95815,"870,689"
American River Bank,Sacramento,38.578463,-121.500937,CA,95815,"870,689"
American River Bank,Amador,38.352736,-120.932683,CA,95815,"870,689"
American River Bank,Sonoma,38.439115,-122.708682,CA,95815,"870,689"
American River Bank,Sacramento,38.568955,-121.333365,CA,95815,"870,689"
Silicon Valley Bank,Santa Clara,37.41853,-122.150571,CA,95054,"84,489,625"
Silicon Valley Bank,San Mateo,37.420567,-122.210175,CA,95054,"84,489,625"
Silicon Valley Bank,San Mateo,37.418329,-122.224935,CA,95054,"84,489,625"
Silicon Valley Bank,Santa Clara,37.403484,-121.980323,CA,95054,"84,489,625"
Silicon Valley Bank,Napa,38.507353,-122.468371,CA,95054,"84,489,625"
